l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebagec,ebagecsq,olintrcp,olagec,olagecsq,fvintrcp,fvagec,fvagecsq,ecintrcp,ecagec,ecagecsq,pv00,pv10,pv11,pv20,pv21,pv22,pvc00,pvc10,pvc11,pvc20,pvc21,pvc22
10235,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.000940970114119834,-.000722485448904673,4.21083245590181E-005,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0475940099929505,-.000965914037784902,.000355819429564703,.000545819249559065,2.21783753503813E-005,7.23974431191514E-006,-1.4819750554032E-005,-8.88152698674655E-007,4.8238653293611E-007,.00055570480471374,2.26771510266442E-005,7.3177388970474E-006,-1.51514682665745E-005,-8.74458129969012E-007,5.00587862090086E-007
10241,6,5.68770909244169,1.96027612377854,-.803393291207113,-.54865650793491,-.548650440018748,-.00546642838933787,-.00270548180012649,.000284572743037898,-.00420810676869513,-.00849368690396363,.000268155722103845,.0466530398788307,-.00024342858888023,.000313711105005685,.0411866114894928,-.00294891038900672,.000598283848043583,9.71314573754454E-005,1.54842201883796E-006,8.75779242386317E-006,-2.66107900567676E-006,-6.49606664784789E-007,1.86367626545694E-007,9.05075502819276E-005,1.29812083895359E-006,8.90314636616624E-006,-2.5315196159211E-006,-6.51014601395194E-007,1.96332098474944E-007
10248,3,-1E+036,-1E+036,-.346107008620576,-1E+036,-1E+036,-.0230769847523011,-.00112524023097726,.000629925264722607,-.0111191356202869,-.0851826251149018,.040084038618248,.0466530398788307,-.00024342858888023,.000313711105005685,.0235760551265296,-.00136866881985748,.000943636369728293,.000152406636784804,-4.63343967997641E-006,1.12475401868148E-005,-3.47464908692358E-006,-6.43304192267857E-007,2.02475126241987E-007,.000147847726937155,-5.23192700375767E-006,1.15628087277316E-005,-3.36283734239032E-006,-6.39779776953605E-007,2.12185517324951E-007
10252,5,10.925873321784,9.03234704028984,-.688821983079409,-.3462286268955,-.344858020140871,-.0382969997140697,-.0031365238477061,.00121593379680429,-.0318288996440043,.0310425394661487,.00914768502951977,.0466530398788307,-.00024342858888023,.000313711105005685,.008356040164761,-.00337995243658633,.00152964490180998,.000147284637182905,1.17604133977897E-005,6.37987523595318E-006,-4.3773011181181E-006,-5.73781555811451E-007,2.05859157036688E-007,.000142243615672366,1.19628740227806E-005,6.4155893033546E-006,-4.2776548040983E-006,-5.48902750544328E-007,2.11554701449605E-007
10253,2,-1E+036,-1E+036,8.20650873754446E-005,-1E+036,-1E+036,.0193997518160237,.000677932337362817,-.000504591625244618,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0660527916948544,.000434503748482587,-.000190880520238933,.000241631615465684,1.13827260992987E-005,9.03041177559804E-006,-6.83255620965917E-006,-8.27717436257372E-007,2.94838402835124E-007,.000240379615670833,1.15112976631543E-005,9.20830702999502E-006,-6.86778773796305E-006,-8.25225390833035E-007,3.0803544677229E-007
10256,4,4.36114826913054,.112442715111611,-.549154405702446,.000138957942479786,-1E+036,-.00413308555814695,.000568872971674112,4.85264175527443E-005,-.00950110862565707,-.00282031917746099,-.000536456543676836,.0466530398788307,-.00024342858888023,.000313711105005685,.0425199543206837,.000325444382793882,.000362237522558429,.000204615802607573,1.71233874807822E-005,6.78132191121318E-006,-6.11402510692846E-006,-7.27775629214755E-007,2.57664624863427E-007,.000201664788644896,1.75650431204351E-005,6.83766709211745E-006,-6.08014064324517E-006,-7.09730710808747E-007,2.65328271495395E-007
10260,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00899698812660173,.000304059981127205,-.000237379839610484,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0556500280054324,6.0631392246975E-005,7.6331265395201E-005,.000274764363816549,5.69993654935694E-006,1.23016204580979E-005,-7.01874663838152E-006,-9.5198881248568E-007,3.05622222188408E-007,.000274596864437847,5.56398781117456E-006,1.26761792929481E-005,-7.02639805537174E-006,-9.61310989198777E-007,3.18548512562107E-007
10261,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0163156122349371,.000701090222467926,-.000439370587316698,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0629686521137678,.000457661633587696,-.000125659482311013,.000276090218172038,3.18628818148374E-006,1.21067316284384E-005,-6.90172562035529E-006,-8.79136150367447E-007,2.98441342462315E-007,.000276023839906206,2.92275588938889E-006,1.24713269971841E-005,-6.90942480280667E-006,-8.84828079025941E-007,3.1128322970141E-007
10263,2,-1E+036,-1E+036,.000143649551892414,-1E+036,-1E+036,.00974109993029841,.000798797310441302,-.000280252046755354,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0563941398091291,.000555368721561072,3.3459058250331E-005,.000329894811322847,-1.07295062682902E-005,9.40946570481041E-006,-7.88375453968937E-006,-4.49021553003819E-007,3.1133325213181E-007,.000332594493009365,-1.17625810080603E-005,9.58966220001265E-006,-8.04144575262932E-006,-4.42872727906198E-007,3.30568929299669E-007
10269,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.000802869793306586,6.53386886071214E-005,2.58928974878996E-005,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0458501700855241,-.000178089900273108,.000339604002493585,.000443917278336836,2.42048325528005E-005,1.18862816412418E-005,-1.0830423823613E-005,-1.49323376584877E-006,3.85185708820096E-007,.000447919359651296,2.5266416520189E-005,1.2171235533699E-005,-1.06986363224559E-005,-1.55836155341231E-006,3.84956686859345E-007
