l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebinvage,olintrcp,olinvage,fvintrcp,fvinvage,ecintrcp,ecinvage,pv00,pv10,pv11,pvc00,pvc10,pvc11
10260,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00948762479831684,.296997899141252,-1E+036,-1E+036,.00483719291477228,.0980279481150505,-.00465043188354456,.395025847256302,.000179958478111631,-.00563055609844463,.178914092735106,.000183223070432679,-.00570427908837362,.194237239721149
10261,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00240301491138923,.0752619453899364,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00243417800338305,.173289893504987,.000176293019799312,-.00551492318854186,.175266464440422,.00017939117232559,-.00557916815582138,.19015931070403
10263,2,-1E+036,-1E+036,7.99451036734083E-005,-1E+036,-1E+036,.00453077775517682,-.142174867983288,.0929655414238873,7.00674456522752,.00483719291477228,.0980279481150505,.0093679706699491,-.0441469198682372,.000117330982865931,-.00366000846485307,.116912363079332,.000117602111403203,-.00359308558952695,.126355739350265
10269,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0124387869445177,-.391071073338004,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.01727597985929,-.293043125222953,.000135186419699534,-.00421591151985486,.134218199522629,.000136449121122795,-.00416295091775119,.143555510825902
10273,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00204225520527635,-.0628413064515014,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00687944812004863,.0351866416635491,.000221123203366304,-.00692477862916728,.219600802685047,.000226348596142115,-.0070854282755142,.238413333393221
10278,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00126342096879819,-.0396818567274491,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00610061388357047,.0583460913876015,.000148784722757218,-.00464603818840804,.147822917403191,.000150650017451755,-.00463390951570301,.159134428135721
10279,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00351442957750833,.110418972089921,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00132276333726395,.208446920204972,.000144501259553265,-.00451058831258654,.143539963611024,.000146176392424698,-.00448580856854416,.154243442471241
10280,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00231017404432823,-.0770386180755824,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00714736695910051,.0209893300394682,.000228586458230375,-.00714652674514623,.226160657375201,.000234475616689423,-.00726600312946369,.241644472114121
10281,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.000966340114196568,.0282800081684985,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00387085280057571,.126307956283549,.000230128333796076,-.0072041654990868,.228264825899207,.000235871800079762,-.0073675824098834,.246708912152592
10288,3,-1E+036,-1E+036,-.345722519070128,.000528061562419875,.000484030588387778,.0174867540779154,-.548939223976221,.0121300581947575,-3.26406969029772,.00483719291477228,.0980279481150505,.0223239469926877,-.45091127586117,.000103737121812124,-.0032360804424506,.103692230758408,.00010326559990845,-.00315525875078607,.11299275473383
10297,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00860398548471454,-.27051234467716,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.0134411783994868,-.17248439656211,.000134852988541729,-.00420536019953059,.13388432039746,.000136100950670547,-.00415137387776421,.143171619736999
